order_id,region,product,price,quantity,revenue
182723,US,Phone,672,2,1344
182724,India,Phone,1214,4,4856
182725,EU,Tablet,1300,4,5200
182726,US,Monitor,234,4,936
182727,EU,Phone,275,2,550
182728,US,Phone,878,1,878
182729,US,Phone,1378,2,2756
182730,India,Monitor,1493,2,2986
182731,US,Laptop,1056,4,4224
182732,India,Laptop,439,2,878
182733,US,Phone,693,3,2079
182734,India,Tablet,567,4,2268
182735,US,Phone,925,1,925
182736,EU,Monitor,504,4,2016
182737,EU,Monitor,946,3,2838
182738,EU,Laptop,999,3,2997
182739,EU,Laptop,390,4,1560
182740,US,Tablet,376,1,376
182741,US,Monitor,1197,4,4788
182742,US,Tablet,567,2,1134
182743,US,Laptop,672,4,2688
182744,EU,Tablet,750,2,1500
182745,EU,Tablet,1074,1,1074
182746,India,Laptop,308,1,308
182747,India,Monitor,1386,2,2772
182748,EU,Tablet,1033,2,2066
182749,India,Laptop,972,3,2916
182750,US,Tablet,622,2,1244
182751,India,Phone,1267,3,3801
182752,EU,Monitor,868,1,868
182753,India,Monitor,1418,4,5672
182754,EU,Monitor,949,4,3796
182755,India,Tablet,497,1,497
182756,India,Phone,232,4,928
182757,India,Monitor,1368,3,4104
182758,US,Monitor,493,4,1972
182759,India,Monitor,1261,3,3783
182760,India,Tablet,737,4,2948
182761,EU,Monitor,980,3,2940
182762,EU,Phone,1473,2,2946
182763,India,Phone,685,1,685
182764,US,Tablet,1043,2,2086
182765,India,Laptop,218,2,436
182766,EU,Monitor,1259,1,1259
182767,India,Monitor,308,2,616
182768,EU,Phone,794,4,3176
182769,India,Phone,787,2,1574
182770,India,Tablet,1090,2,2180
182771,India,Laptop,614,1,614
182772,India,Phone,1021,2,2042
182773,India,Tablet,483,4,1932
182774,EU,Laptop,982,4,3928
182775,India,Laptop,1080,4,4320
182776,India,Laptop,1383,4,5532
182777,US,Tablet,491,3,1473
182778,India,Laptop,364,2,728
182779,US,Tablet,1317,4,5268
182780,India,Phone,745,3,2235
182781,EU,Tablet,1056,1,1056
182782,US,Laptop,982,2,1964
182783,US,Laptop,1226,2,2452
182784,EU,Monitor,1085,1,1085
182785,EU,Laptop,815,4,3260
182786,US,Monitor,842,1,842
182787,EU,Tablet,262,4,1048
182788,India,Phone,336,1,336
182789,India,Monitor,266,4,1064
182790,US,Phone,984,4,3936
182791,EU,Monitor,1079,4,4316
182792,India,Tablet,1102,2,2204
182793,EU,Phone,640,3,1920
182794,EU,Laptop,336,3,1008
182795,US,Laptop,1168,4,4672
182796,India,Phone,394,4,1576
182797,EU,Laptop,511,4,2044
182798,India,Monitor,1391,3,4173
182799,US,Phone,694,3,2082
182800,India,Tablet,681,3,2043
182801,EU,Laptop,1369,3,4107
182802,India,Laptop,391,2,782
182803,India,Tablet,852,4,3408
182804,India,Laptop,1042,4,4168
182805,US,Tablet,1172,4,4688
182806,US,Tablet,1488,4,5952
182807,EU,Phone,697,1,697
182808,India,Laptop,925,4,3700
182809,US,Monitor,901,1,901
182810,EU,Phone,581,4,2324
182811,US,Laptop,604,1,604
182812,EU,Tablet,568,1,568
182813,EU,Laptop,800,1,800
182814,India,Phone,1074,2,2148
182815,EU,Phone,223,2,446
182816,India,Phone,1409,4,5636
182817,EU,Phone,1022,1,1022
182818,India,Monitor,1077,2,2154
182819,EU,Laptop,1030,2,2060
182820,EU,Monitor,1439,4,5756
182821,EU,Phone,763,3,2289
182822,US,Monitor,1143,1,1143
182823,India,Laptop,1216,1,1216
182824,India,Phone,885,2,1770
182825,India,Monitor,1356,2,2712
182826,India,Laptop,854,2,1708
182827,India,Monitor,1183,1,1183
182828,India,Phone,1387,2,2774
182829,India,Laptop,746,4,2984
182830,EU,Tablet,1457,4,5828
182831,US,Tablet,1294,4,5176
182832,US,Laptop,1388,2,2776
182833,EU,Phone,749,2,1498
182834,US,Laptop,730,4,2920
182835,EU,Laptop,1155,4,4620
182836,US,Laptop,600,4,2400
182837,India,Laptop,1304,4,5216
182838,India,Tablet,648,1,648
182839,EU,Phone,1420,2,2840
182840,India,Phone,1319,4,5276
182841,EU,Phone,511,4,2044
182842,US,Tablet,411,2,822
182843,US,Tablet,1173,2,2346
182844,India,Monitor,1244,3,3732
182845,India,Tablet,422,1,422
182846,EU,Tablet,638,2,1276
182847,US,Monitor,621,3,1863
182848,US,Tablet,1388,4,5552
182849,US,Laptop,1448,1,1448
182850,US,Laptop,1131,2,2262
182851,India,Monitor,927,4,3708
182852,US,Laptop,1299,4,5196
182853,US,Tablet,719,3,2157
182854,India,Phone,1195,3,3585
182855,US,Tablet,933,4,3732
182856,EU,Phone,360,1,360
182857,India,Monitor,1229,3,3687
182858,US,Monitor,840,1,840
182859,US,Tablet,1396,2,2792
182860,EU,Tablet,1283,3,3849
182861,EU,Laptop,762,2,1524
182862,India,Monitor,1104,4,4416
182863,EU,Tablet,879,4,3516
182864,EU,Monitor,1394,3,4182
182865,India,Laptop,1404,1,1404
182866,EU,Phone,1105,3,3315
182867,EU,Laptop,361,1,361
182868,India,Tablet,992,3,2976
182869,US,Tablet,811,1,811
182870,US,Phone,1221,2,2442
182871,US,Tablet,1153,4,4612
182872,US,Monitor,1381,1,1381
182873,EU,Tablet,1268,1,1268
182874,US,Phone,1228,1,1228
182875,India,Monitor,1000,2,2000
182876,US,Phone,865,1,865
182877,EU,Phone,795,4,3180
182878,EU,Laptop,268,1,268
182879,India,Phone,1016,2,2032
182880,EU,Monitor,1359,3,4077
182881,US,Monitor,993,4,3972
182882,India,Monitor,1094,1,1094
182883,US,Laptop,357,3,1071
182884,US,Tablet,842,2,1684
182885,US,Monitor,961,1,961
182886,US,Tablet,600,4,2400
182887,US,Laptop,1497,2,2994
182888,EU,Phone,1157,3,3471
182889,EU,Monitor,683,2,1366
182890,EU,Tablet,813,3,2439
182891,India,Laptop,1065,3,3195
182892,EU,Tablet,743,3,2229
182893,EU,Tablet,329,1,329
182894,India,Phone,678,1,678
182895,US,Monitor,621,3,1863
182896,US,Phone,1162,1,1162
182897,EU,Tablet,1242,2,2484
182898,EU,Monitor,1063,1,1063
182899,US,Phone,293,1,293
182900,EU,Phone,1416,4,5664
182901,India,Phone,398,4,1592
182902,India,Laptop,848,4,3392
182903,India,Phone,535,3,1605
182904,US,Tablet,302,4,1208
182905,EU,Monitor,669,2,1338
182906,India,Phone,719,2,1438
182907,US,Laptop,294,2,588
182908,EU,Laptop,944,3,2832
182909,India,Laptop,1374,1,1374
182910,EU,Phone,1099,4,4396
182911,EU,Monitor,506,3,1518
182912,EU,Monitor,973,3,2919
182913,India,Laptop,1325,2,2650
182914,EU,Phone,489,4,1956
182915,US,Tablet,379,3,1137
182916,India,Tablet,412,4,1648
182917,EU,Laptop,533,3,1599
182918,EU,Monitor,692,3,2076
182919,EU,Tablet,1489,3,4467
182920,EU,Monitor,923,4,3692
182921,US,Laptop,387,4,1548
182922,India,Laptop,856,3,2568
182923,US,Tablet,1448,4,5792
182924,EU,Monitor,216,1,216
182925,India,Monitor,598,3,1794
182926,US,Phone,322,1,322
182927,India,Phone,757,3,2271
182928,EU,Phone,619,4,2476
182929,India,Monitor,1337,1,1337
182930,India,Tablet,490,4,1960
182931,US,Monitor,1379,3,4137
182932,US,Tablet,367,2,734
182933,EU,Phone,761,2,1522
182934,US,Tablet,1343,1,1343
182935,India,Laptop,306,3,918
182936,US,Laptop,1451,1,1451
182937,India,Phone,306,2,612
182938,US,Phone,718,4,2872
182939,EU,Phone,592,4,2368
182940,EU,Phone,1280,3,3840
182941,EU,Tablet,1019,1,1019
182942,India,Tablet,361,4,1444
182943,India,Tablet,760,3,2280
182944,EU,Laptop,676,2,1352
182945,US,Monitor,1059,3,3177
182946,EU,Tablet,525,4,2100
182947,India,Tablet,512,3,1536
182948,US,Monitor,672,1,672
182949,India,Phone,371,4,1484
182950,India,Monitor,671,3,2013
182951,EU,Tablet,1428,2,2856
182952,US,Laptop,405,2,810
182953,EU,Tablet,1108,3,3324
182954,India,Phone,1084,3,3252
182955,US,Phone,1196,1,1196
182956,EU,Tablet,768,4,3072
182957,US,Laptop,890,4,3560
182958,US,Phone,1158,1,1158
182959,US,Phone,730,2,1460
182960,EU,Phone,474,4,1896
182961,US,Tablet,1429,1,1429
182962,US,Tablet,1277,2,2554
182963,US,Monitor,1429,3,4287
182964,India,Tablet,1294,2,2588
182965,India,Monitor,784,4,3136
182966,EU,Tablet,1147,4,4588
182967,US,Phone,418,3,1254
182968,EU,Phone,233,3,699
182969,EU,Laptop,358,1,358
182970,India,Tablet,1246,2,2492
182971,India,Phone,423,1,423
182972,US,Tablet,1062,1,1062
182973,India,Monitor,975,4,3900
182974,India,Laptop,535,1,535
182975,EU,Monitor,1212,1,1212
182976,India,Tablet,729,2,1458
182977,EU,Phone,684,3,2052
182978,India,Monitor,693,2,1386
182979,EU,Monitor,1008,2,2016
182980,India,Tablet,614,3,1842
182981,US,Phone,338,1,338
182982,US,Monitor,1004,1,1004
182983,US,Phone,1128,4,4512
182984,US,Phone,1106,2,2212
182985,US,Monitor,567,2,1134
182986,EU,Tablet,1299,1,1299
182987,US,Phone,727,1,727
182988,India,Monitor,1300,4,5200
182989,EU,Tablet,857,3,2571
182990,India,Laptop,908,2,1816
182991,India,Monitor,1440,3,4320
182992,US,Monitor,686,1,686
182993,US,Tablet,1278,1,1278
182994,US,Phone,454,3,1362
182995,India,Laptop,508,1,508
182996,India,Tablet,1060,4,4240
182997,India,Phone,1244,3,3732
182998,India,Laptop,211,1,211
182999,India,Laptop,245,1,245
183000,US,Monitor,469,4,1876
183001,US,Monitor,570,3,1710
183002,EU,Monitor,967,1,967
183003,India,Phone,570,4,2280
183004,EU,Monitor,609,4,2436
183005,US,Tablet,354,2,708
183006,US,Tablet,309,4,1236
183007,India,Monitor,240,4,960
183008,EU,Phone,1198,4,4792
183009,US,Laptop,256,4,1024
183010,US,Tablet,796,1,796
183011,US,Monitor,1392,4,5568
183012,US,Laptop,797,1,797
183013,India,Laptop,476,1,476
183014,US,Laptop,909,1,909
183015,EU,Tablet,987,4,3948
183016,US,Tablet,809,3,2427
183017,US,Laptop,1260,2,2520
183018,India,Phone,490,1,490
183019,US,Monitor,1353,3,4059
183020,US,Laptop,202,4,808
183021,India,Tablet,218,3,654
183022,US,Monitor,923,4,3692
183023,US,Tablet,1404,1,1404
183024,US,Phone,210,4,840
183025,EU,Laptop,1233,2,2466
183026,India,Tablet,545,4,2180
183027,India,Phone,669,3,2007
183028,EU,Monitor,1462,1,1462
183029,India,Phone,524,4,2096
183030,US,Tablet,586,1,586
183031,US,Phone,214,1,214
183032,US,Phone,616,3,1848
183033,EU,Tablet,1242,2,2484
183034,US,Monitor,1391,4,5564
183035,India,Monitor,831,1,831
183036,EU,Monitor,663,4,2652
183037,India,Laptop,1189,4,4756
183038,EU,Phone,1055,3,3165
183039,India,Tablet,1065,4,4260
183040,India,Tablet,809,2,1618
183041,US,Phone,587,1,587
183042,US,Laptop,1489,2,2978
183043,India,Phone,202,2,404
183044,India,Tablet,470,3,1410
183045,EU,Laptop,1076,4,4304
183046,US,Tablet,390,4,1560
183047,US,Laptop,897,2,1794
183048,US,Phone,1261,4,5044
183049,India,Phone,869,1,869
183050,India,Monitor,1445,1,1445
183051,US,Monitor,307,1,307
183052,India,Tablet,433,3,1299
183053,US,Laptop,876,3,2628
183054,EU,Laptop,695,3,2085
183055,India,Tablet,1361,3,4083
183056,US,Laptop,387,4,1548
183057,US,Monitor,227,1,227
183058,India,Phone,993,1,993
183059,EU,Tablet,294,2,588
183060,EU,Laptop,1020,4,4080
183061,US,Laptop,1493,4,5972
183062,EU,Laptop,959,3,2877
183063,US,Tablet,1044,3,3132
183064,EU,Tablet,527,1,527
183065,US,Phone,397,2,794
183066,US,Phone,1076,4,4304
183067,India,Tablet,437,2,874
183068,India,Phone,440,3,1320
183069,US,Monitor,379,2,758
183070,EU,Laptop,348,2,696
183071,India,Laptop,726,3,2178
183072,India,Laptop,1107,4,4428
183073,EU,Laptop,1330,4,5320
183074,US,Monitor,1121,4,4484
183075,India,Laptop,1184,4,4736
183076,EU,Laptop,1240,1,1240
183077,EU,Phone,713,3,2139
183078,India,Laptop,1236,3,3708
183079,India,Monitor,491,4,1964
183080,EU,Phone,1472,1,1472
183081,US,Monitor,991,2,1982
183082,EU,Monitor,584,1,584
183083,EU,Monitor,1119,2,2238
183084,India,Phone,431,3,1293
183085,US,Laptop,917,2,1834
183086,India,Tablet,274,1,274
183087,India,Tablet,813,2,1626
183088,India,Phone,523,2,1046
183089,India,Monitor,1301,3,3903
183090,India,Laptop,1473,2,2946
183091,India,Laptop,1125,1,1125
183092,India,Monitor,572,2,1144
183093,EU,Monitor,1409,1,1409
183094,India,Laptop,1272,1,1272
183095,India,Monitor,1297,2,2594
183096,US,Phone,597,2,1194
183097,US,Phone,200,4,800
183098,EU,Tablet,509,1,509
183099,India,Tablet,614,2,1228
183100,EU,Tablet,556,3,1668
183101,US,Phone,1443,3,4329
183102,US,Tablet,853,1,853
183103,US,Laptop,811,4,3244
183104,US,Monitor,1072,3,3216
183105,US,Phone,577,2,1154
183106,EU,Phone,887,1,887
183107,India,Tablet,833,2,1666
183108,EU,Laptop,851,1,851
183109,US,Phone,1169,1,1169
183110,US,Laptop,1416,1,1416
183111,India,Laptop,871,1,871
183112,EU,Laptop,644,4,2576
183113,India,Phone,1355,3,4065
183114,EU,Monitor,1313,4,5252
183115,EU,Monitor,278,2,556
183116,EU,Tablet,464,1,464
183117,US,Tablet,1090,1,1090
183118,India,Monitor,913,3,2739
183119,US,Monitor,1323,3,3969
183120,EU,Tablet,1368,2,2736
183121,EU,Laptop,1375,1,1375
183122,US,Tablet,679,3,2037
183123,US,Monitor,262,4,1048
183124,EU,Tablet,331,3,993
183125,EU,Laptop,1217,4,4868
183126,EU,Phone,453,3,1359
183127,EU,Monitor,1380,4,5520
183128,India,Monitor,647,1,647
183129,EU,Laptop,388,3,1164
183130,EU,Tablet,732,4,2928
183131,EU,Laptop,268,4,1072
183132,EU,Laptop,555,3,1665
183133,US,Tablet,1248,1,1248
183134,EU,Monitor,792,4,3168
183135,EU,Phone,282,2,564
183136,US,Phone,1259,3,3777
183137,EU,Monitor,1143,1,1143
183138,India,Monitor,884,2,1768
183139,EU,Tablet,430,1,430
183140,India,Laptop,500,4,2000
183141,EU,Tablet,1097,3,3291
183142,India,Phone,268,1,268
183143,India,Laptop,1217,3,3651
183144,EU,Monitor,860,1,860
183145,India,Phone,1475,4,5900
183146,India,Phone,575,3,1725
183147,India,Laptop,706,4,2824
183148,EU,Laptop,400,4,1600
183149,India,Monitor,1379,4,5516
183150,US,Laptop,467,4,1868
183151,EU,Tablet,1161,1,1161
183152,India,Monitor,1390,1,1390
183153,India,Phone,1285,3,3855
183154,India,Laptop,795,4,3180
183155,EU,Tablet,1421,2,2842
183156,EU,Laptop,767,1,767
183157,EU,Laptop,1447,1,1447
183158,India,Laptop,1381,2,2762
183159,US,Laptop,1020,2,2040
183160,US,Monitor,1261,3,3783
183161,US,Phone,259,1,259
183162,US,Tablet,1199,4,4796
183163,EU,Monitor,1108,4,4432
183164,India,Phone,676,1,676
183165,EU,Monitor,1447,4,5788
183166,India,Phone,580,2,1160
183167,EU,Laptop,1276,3,3828
183168,EU,Tablet,740,2,1480
183169,EU,Tablet,510,3,1530
183170,India,Monitor,640,4,2560
183171,US,Monitor,295,2,590
183172,US,Phone,992,1,992
183173,US,Tablet,783,2,1566
183174,US,Phone,1251,4,5004
183175,EU,Laptop,1191,1,1191
183176,EU,Laptop,922,2,1844
183177,India,Tablet,486,3,1458
183178,US,Monitor,753,2,1506
183179,EU,Phone,845,4,3380
183180,US,Phone,1389,1,1389
183181,India,Tablet,983,1,983
183182,US,Laptop,515,4,2060
183183,EU,Tablet,1235,4,4940
183184,US,Tablet,1255,1,1255
183185,US,Tablet,714,3,2142
183186,EU,Monitor,1121,4,4484
183187,US,Monitor,407,3,1221
183188,US,Phone,1032,2,2064
183189,India,Phone,851,1,851
183190,US,Laptop,962,1,962
183191,India,Laptop,868,3,2604
183192,US,Phone,699,1,699
183193,US,Monitor,1111,2,2222
183194,EU,Tablet,1425,2,2850
183195,India,Monitor,1158,1,1158
183196,EU,Tablet,613,3,1839
183197,EU,Tablet,1036,3,3108
183198,India,Phone,668,3,2004
183199,US,Tablet,409,1,409
183200,EU,Phone,309,4,1236
183201,EU,Phone,822,2,1644
183202,EU,Laptop,538,2,1076
183203,EU,Phone,1050,1,1050
183204,US,Phone,958,1,958
183205,US,Phone,685,3,2055
183206,India,Monitor,544,2,1088
183207,EU,Monitor,525,3,1575
183208,US,Monitor,1376,4,5504
183209,EU,Tablet,284,3,852
183210,US,Tablet,1175,4,4700
183211,US,Phone,1354,3,4062
183212,India,Monitor,836,2,1672
183213,EU,Monitor,812,2,1624
183214,India,Phone,1147,2,2294
183215,India,Laptop,1089,1,1089
183216,US,Tablet,1441,3,4323
183217,India,Tablet,771,1,771
183218,US,Laptop,1478,4,5912
183219,EU,Phone,845,3,2535
183220,EU,Laptop,1095,2,2190
183221,US,Monitor,524,3,1572
183222,EU,Monitor,1106,1,1106
183223,India,Laptop,1300,1,1300
183224,EU,Monitor,579,4,2316
183225,US,Tablet,984,2,1968
183226,EU,Laptop,584,3,1752
183227,EU,Monitor,878,4,3512
183228,US,Tablet,1097,3,3291
183229,India,Laptop,808,1,808
183230,EU,Tablet,636,4,2544
183231,EU,Monitor,372,3,1116
183232,India,Tablet,584,4,2336
183233,India,Laptop,1076,3,3228
183234,US,Tablet,948,2,1896
183235,India,Tablet,317,4,1268
183236,US,Tablet,1129,4,4516
183237,US,Phone,978,3,2934
183238,US,Monitor,251,3,753
183239,India,Laptop,1143,1,1143
183240,EU,Tablet,758,2,1516
183241,India,Laptop,321,1,321
183242,India,Monitor,1358,2,2716
183243,India,Laptop,1405,1,1405
183244,India,Monitor,1492,4,5968
183245,US,Monitor,933,1,933
183246,EU,Phone,878,1,878
183247,India,Phone,1347,4,5388
183248,India,Laptop,667,4,2668
183249,India,Phone,464,2,928
183250,India,Laptop,1392,1,1392
183251,India,Phone,1050,3,3150
183252,India,Monitor,1149,2,2298
183253,EU,Tablet,620,4,2480
183254,US,Monitor,1134,1,1134
183255,India,Tablet,1143,3,3429
183256,US,Tablet,1194,3,3582
183257,EU,Monitor,282,1,282
183258,US,Laptop,1338,4,5352
183259,India,Laptop,1035,1,1035
183260,US,Monitor,1308,1,1308
183261,India,Phone,1400,2,2800
183262,US,Phone,1023,2,2046
183263,India,Monitor,565,4,2260
183264,US,Phone,898,2,1796
183265,EU,Monitor,1098,4,4392
183266,India,Phone,1057,2,2114
183267,EU,Phone,852,4,3408
183268,US,Phone,282,2,564
183269,India,Monitor,393,4,1572
183270,US,Phone,1468,1,1468
183271,India,Monitor,476,1,476
183272,India,Laptop,564,1,564
183273,US,Laptop,855,2,1710
183274,US,Monitor,1024,2,2048
183275,US,Monitor,1454,1,1454
183276,India,Phone,730,1,730
183277,India,Laptop,799,2,1598
183278,India,Phone,1421,1,1421
183279,US,Tablet,1045,4,4180
183280,US,Phone,350,2,700
183281,US,Monitor,1063,4,4252
183282,US,Phone,551,2,1102
183283,US,Monitor,761,2,1522
183284,US,Laptop,594,4,2376
183285,US,Monitor,1434,4,5736
183286,EU,Laptop,1079,4,4316
183287,EU,Tablet,1162,4,4648
183288,India,Tablet,1341,1,1341
183289,US,Tablet,405,3,1215
183290,India,Laptop,940,1,940
183291,India,Phone,712,3,2136
183292,EU,Monitor,262,4,1048
183293,EU,Monitor,1027,2,2054
183294,EU,Monitor,1277,3,3831
183295,US,Phone,852,2,1704
183296,EU,Monitor,365,2,730
183297,India,Phone,1146,2,2292
183298,US,Tablet,770,2,1540
183299,India,Phone,617,3,1851
183300,EU,Phone,1356,4,5424
183301,EU,Phone,909,2,1818
183302,US,Laptop,536,4,2144
183303,EU,Laptop,487,4,1948
183304,India,Phone,664,4,2656
183305,EU,Tablet,996,3,2988
183306,India,Laptop,656,4,2624
183307,EU,Laptop,883,1,883
183308,EU,Phone,1384,4,5536
183309,EU,Monitor,1491,4,5964
183310,India,Laptop,271,3,813
183311,EU,Phone,1016,4,4064
183312,EU,Monitor,722,4,2888
183313,US,Tablet,1014,4,4056
183314,US,Tablet,1084,1,1084
183315,India,Monitor,1166,2,2332
183316,US,Laptop,981,4,3924
183317,US,Phone,1134,3,3402
183318,EU,Laptop,619,2,1238
183319,India,Tablet,1021,1,1021
183320,EU,Monitor,430,2,860
183321,India,Monitor,500,3,1500
183322,US,Monitor,1477,3,4431
183323,EU,Phone,957,2,1914
183324,US,Monitor,948,3,2844
183325,US,Phone,452,3,1356
183326,EU,Monitor,251,4,1004
183327,India,Phone,555,2,1110
183328,India,Phone,1164,2,2328
183329,India,Tablet,1308,1,1308
183330,India,Monitor,942,2,1884
183331,EU,Tablet,1317,4,5268
183332,US,Phone,928,2,1856
183333,India,Laptop,390,2,780
183334,US,Tablet,927,3,2781
183335,India,Laptop,458,3,1374
183336,EU,Phone,1063,1,1063
183337,India,Phone,278,3,834
183338,US,Tablet,1157,4,4628
183339,US,Tablet,1295,3,3885
183340,EU,Tablet,1280,2,2560
183341,EU,Monitor,1120,4,4480
183342,US,Monitor,339,4,1356
183343,India,Laptop,763,1,763
183344,US,Tablet,1103,2,2206
183345,EU,Phone,286,1,286
183346,India,Laptop,1393,2,2786
183347,EU,Tablet,592,1,592
183348,India,Tablet,206,2,412
183349,India,Phone,874,2,1748
183350,EU,Tablet,1401,4,5604
183351,US,Phone,1036,1,1036
183352,US,Monitor,720,3,2160
183353,EU,Phone,983,1,983
183354,India,Tablet,517,2,1034
183355,EU,Phone,571,1,571
183356,EU,Monitor,504,2,1008
183357,India,Laptop,258,1,258
183358,India,Monitor,1311,2,2622
183359,India,Phone,1294,2,2588
183360,EU,Monitor,332,1,332
183361,US,Monitor,850,4,3400
183362,EU,Laptop,886,3,2658
183363,India,Phone,328,1,328
183364,US,Phone,483,4,1932
183365,India,Phone,431,2,862
183366,EU,Laptop,393,2,786
183367,US,Phone,823,4,3292
183368,EU,Laptop,908,3,2724
183369,India,Tablet,738,4,2952
183370,US,Laptop,1197,2,2394
183371,US,Monitor,1181,3,3543
183372,US,Laptop,1004,2,2008
183373,India,Monitor,665,4,2660
183374,EU,Phone,212,1,212
183375,EU,Phone,862,2,1724
183376,US,Laptop,1449,1,1449
183377,US,Phone,698,4,2792
183378,US,Phone,1028,2,2056
183379,EU,Phone,1202,2,2404
183380,India,Laptop,1121,2,2242
183381,India,Phone,325,3,975
183382,EU,Monitor,392,2,784
183383,EU,Laptop,456,1,456
183384,EU,Monitor,788,4,3152
183385,EU,Tablet,923,4,3692
183386,India,Laptop,1446,3,4338
183387,US,Tablet,1227,2,2454
183388,EU,Monitor,890,2,1780
183389,EU,Phone,1131,3,3393
183390,US,Tablet,632,1,632
183391,India,Tablet,808,2,1616
183392,EU,Laptop,402,2,804
183393,EU,Phone,1165,4,4660
183394,US,Phone,728,4,2912
183395,US,Tablet,723,3,2169
183396,EU,Monitor,372,3,1116
183397,EU,Laptop,551,1,551
183398,India,Laptop,275,1,275
183399,US,Monitor,240,1,240
183400,EU,Monitor,519,3,1557
183401,US,Monitor,316,2,632
183402,India,Tablet,911,3,2733
183403,India,Laptop,869,1,869
183404,India,Laptop,546,1,546
183405,India,Monitor,1028,4,4112
183406,India,Tablet,834,1,834
183407,EU,Laptop,611,1,611
183408,US,Laptop,569,4,2276
183409,India,Phone,461,3,1383
183410,US,Tablet,606,2,1212
183411,EU,Tablet,206,3,618
183412,US,Tablet,333,3,999
183413,EU,Monitor,1010,4,4040
183414,India,Tablet,511,2,1022
183415,India,Laptop,1403,1,1403
183416,US,Phone,990,4,3960
183417,India,Phone,1372,4,5488
183418,EU,Laptop,257,2,514
183419,EU,Monitor,733,2,1466
183420,US,Monitor,1109,2,2218
183421,India,Monitor,1085,1,1085
183422,India,Phone,797,4,3188
183423,US,Laptop,968,1,968
183424,US,Phone,830,1,830
183425,US,Laptop,1416,2,2832
183426,India,Monitor,482,3,1446
183427,EU,Laptop,1204,3,3612
183428,EU,Laptop,1176,2,2352
183429,India,Monitor,975,1,975
183430,EU,Laptop,847,1,847
183431,EU,Tablet,1046,2,2092
183432,India,Monitor,937,3,2811
183433,India,Phone,1133,1,1133
183434,EU,Monitor,277,1,277
183435,US,Phone,552,1,552
183436,India,Laptop,1184,3,3552
183437,India,Tablet,1213,1,1213
183438,US,Phone,578,4,2312
183439,India,Monitor,500,2,1000
183440,US,Laptop,723,2,1446
183441,EU,Laptop,701,3,2103
183442,India,Tablet,257,4,1028
183443,US,Monitor,211,3,633
183444,EU,Tablet,345,2,690
183445,EU,Laptop,588,3,1764
183446,US,Laptop,649,2,1298
183447,India,Tablet,557,3,1671
183448,India,Phone,1497,3,4491
183449,US,Laptop,1137,1,1137
183450,US,Monitor,1183,3,3549
183451,US,Laptop,1036,3,3108
183452,India,Tablet,387,3,1161
183453,India,Monitor,625,2,1250
183454,US,Tablet,845,1,845
183455,EU,Monitor,439,3,1317
183456,India,Phone,1248,3,3744
183457,EU,Phone,1041,2,2082
183458,India,Tablet,571,3,1713
183459,India,Tablet,1152,2,2304
183460,India,Tablet,295,2,590
183461,India,Phone,736,1,736
183462,India,Monitor,1274,3,3822
183463,India,Tablet,465,4,1860
183464,US,Tablet,1381,2,2762
183465,EU,Phone,411,4,1644
183466,EU,Monitor,1240,3,3720
183467,India,Laptop,372,1,372
183468,India,Laptop,1245,2,2490
183469,India,Laptop,521,2,1042
183470,India,Phone,292,4,1168
183471,India,Laptop,762,1,762
183472,US,Tablet,934,2,1868
183473,US,Monitor,547,3,1641
183474,US,Tablet,1346,3,4038
183475,US,Laptop,955,2,1910
183476,India,Tablet,1233,1,1233
183477,India,Tablet,1433,3,4299
183478,India,Laptop,1060,4,4240
183479,EU,Phone,648,4,2592
183480,India,Monitor,677,2,1354
183481,India,Monitor,350,1,350
183482,India,Monitor,1293,1,1293
183483,India,Tablet,812,2,1624
183484,EU,Monitor,1430,1,1430
183485,EU,Tablet,715,2,1430
183486,India,Laptop,1256,3,3768
183487,US,Laptop,459,3,1377
183488,India,Phone,1444,2,2888
183489,US,Phone,271,1,271
183490,EU,Phone,525,4,2100
183491,India,Laptop,689,3,2067
183492,India,Tablet,1032,1,1032
183493,India,Laptop,662,1,662
183494,US,Monitor,1152,3,3456
183495,US,Phone,1037,3,3111
183496,US,Monitor,330,1,330
183497,India,Laptop,605,3,1815
183498,India,Laptop,878,4,3512
183499,India,Laptop,1127,1,1127
183500,US,Monitor,1284,2,2568
183501,US,Tablet,684,3,2052
183502,US,Laptop,722,2,1444
183503,US,Phone,571,4,2284
183504,India,Laptop,312,4,1248
183505,US,Monitor,495,2,990
183506,India,Monitor,991,1,991
183507,India,Tablet,581,3,1743
183508,EU,Phone,1227,3,3681
183509,US,Tablet,1378,4,5512
183510,US,Tablet,957,4,3828
183511,India,Laptop,1347,1,1347
183512,EU,Phone,1474,3,4422
183513,US,Tablet,882,2,1764
183514,EU,Phone,581,1,581
183515,US,Laptop,1315,3,3945
183516,EU,Monitor,219,3,657
183517,India,Phone,1470,3,4410
183518,EU,Tablet,772,1,772
183519,EU,Phone,903,3,2709
183520,EU,Tablet,1208,4,4832
183521,India,Tablet,1320,3,3960
183522,US,Phone,573,1,573
183523,India,Tablet,1471,2,2942
183524,India,Phone,845,2,1690
183525,EU,Laptop,855,1,855
183526,EU,Monitor,300,4,1200
183527,US,Monitor,930,2,1860
183528,EU,Tablet,873,4,3492
183529,US,Laptop,1008,4,4032
183530,EU,Laptop,1163,1,1163
183531,EU,Tablet,303,2,606
183532,India,Tablet,1364,1,1364
183533,US,Tablet,1112,1,1112
