order_id,region,product,price,quantity
186433,EU,Laptop,863,4
186434,US,Monitor,441,3
186435,EU,Monitor,836,3
186436,EU,Laptop,632,2
186437,EU,Phone,1265,2
186438,India,Phone,631,3
186439,EU,Laptop,1470,3
186440,EU,Monitor,221,1
186441,US,Laptop,1363,2
186442,EU,Tablet,1498,3
186443,US,Laptop,222,3
186444,US,Laptop,1067,1
186445,EU,Laptop,718,3
186446,US,Tablet,427,1
186447,India,Laptop,708,3
186448,India,Monitor,1482,4
186449,EU,Tablet,876,1
186450,US,Monitor,1037,1
186451,India,Tablet,1022,2
186452,EU,Phone,557,2
186453,EU,Laptop,990,4
186454,EU,Monitor,1365,1
186455,India,Monitor,1302,4
186456,US,Phone,457,3
186457,EU,Monitor,1138,3
186458,India,Laptop,350,3
186459,India,Phone,778,1
186460,EU,Laptop,604,4
186461,EU,Tablet,570,4
186462,India,Monitor,602,1
186463,EU,Laptop,296,1
186464,EU,Monitor,1117,2
186465,US,Monitor,1235,1
186466,US,Monitor,1209,3
186467,US,Tablet,752,3
186468,EU,Monitor,895,1
186469,India,Phone,531,2
186470,US,Phone,388,2
186471,India,Phone,1434,4
186472,US,Laptop,1438,3
186473,India,Laptop,939,1
186474,India,Tablet,1051,2
186475,India,Tablet,958,4
186476,EU,Phone,1197,4
186477,EU,Phone,1132,3
186478,EU,Monitor,732,3
186479,EU,Tablet,823,2
186480,EU,Monitor,352,1
186481,India,Monitor,425,3
186482,EU,Tablet,538,4
186483,India,Phone,619,4
186484,EU,Laptop,601,1
186485,EU,Laptop,787,2
186486,EU,Laptop,1402,2
186487,India,Tablet,1149,4
186488,US,Tablet,1019,1
186489,US,Monitor,294,1
186490,EU,Phone,1179,1
186491,India,Monitor,1368,4
186492,EU,Phone,621,2
186493,India,Monitor,790,1
186494,EU,Laptop,531,3
186495,US,Phone,405,3
186496,EU,Tablet,420,2
186497,US,Tablet,1213,2
186498,US,Monitor,1214,4
186499,EU,Laptop,1203,1
186500,EU,Laptop,553,3
186501,India,Tablet,1114,1
186502,US,Phone,1083,2
186503,EU,Tablet,1147,3
186504,India,Tablet,854,3
186505,EU,Phone,689,2
186506,US,Laptop,1285,1
186507,EU,Monitor,1497,3
186508,US,Tablet,287,2
186509,EU,Laptop,1476,2
186510,US,Tablet,395,2
186511,EU,Monitor,369,1
186512,India,Tablet,425,2
186513,India,Tablet,468,1
186514,US,Laptop,1327,4
186515,US,Laptop,450,4
186516,EU,Tablet,458,1
186517,India,Monitor,824,2
186518,US,Monitor,804,3
186519,US,Laptop,1017,2
186520,US,Laptop,286,2
186521,EU,Tablet,562,3
186522,US,Laptop,290,1
186523,EU,Laptop,895,2
186524,US,Tablet,1416,3
186525,US,Laptop,1405,3
186526,US,Tablet,1387,4
186527,US,Laptop,452,2
186528,EU,Tablet,505,1
186529,EU,Monitor,1320,3
186530,EU,Laptop,750,2
186531,India,Laptop,1194,3
186532,US,Laptop,1343,3
186533,EU,Monitor,1035,3
186534,US,Phone,1296,1
186535,US,Phone,1302,2
186536,EU,Phone,612,4
186537,US,Monitor,1217,3
186538,EU,Phone,1161,1
186539,EU,Phone,683,1
186540,EU,Phone,991,1
186541,US,Laptop,1196,4
186542,EU,Tablet,814,3
186543,EU,Tablet,704,1
186544,US,Monitor,294,1
186545,US,Tablet,1042,1
186546,EU,Tablet,662,3
186547,EU,Tablet,653,2
186548,India,Laptop,215,3
186549,US,Monitor,1286,3
186550,EU,Monitor,1032,1
186551,EU,Phone,1173,2
186552,EU,Monitor,834,2
186553,India,Phone,882,1
186554,India,Monitor,472,2
186555,EU,Laptop,890,3
186556,India,Monitor,671,1
186557,India,Laptop,1458,2
186558,US,Monitor,1019,3
186559,India,Monitor,944,2
186560,India,Phone,496,1
186561,EU,Monitor,1226,1
186562,US,Monitor,869,1
186563,EU,Laptop,310,2
186564,India,Monitor,1226,2
186565,India,Laptop,499,3
186566,US,Tablet,750,3
186567,India,Phone,394,4
186568,India,Monitor,764,1
186569,EU,Tablet,794,1
186570,EU,Tablet,620,2
186571,India,Tablet,421,2
186572,India,Monitor,356,4
186573,EU,Laptop,339,3
186574,US,Laptop,254,1
186575,India,Tablet,1199,1
186576,EU,Phone,1290,3
186577,US,Tablet,1154,2
186578,India,Laptop,852,3
186579,US,Laptop,1364,3
186580,US,Phone,626,4
186581,US,Laptop,1290,1
186582,US,Phone,1130,4
186583,EU,Monitor,676,1
186584,US,Tablet,1406,3
186585,India,Phone,1189,2
186586,India,Monitor,584,2
186587,US,Monitor,389,3
186588,India,Phone,1222,2
186589,EU,Monitor,718,1
186590,EU,Monitor,962,2
186591,India,Phone,1086,3
186592,India,Tablet,887,4
186593,US,Monitor,1390,4
186594,US,Phone,878,3
186595,US,Phone,931,1
186596,US,Laptop,494,4
186597,EU,Laptop,1106,2
186598,US,Laptop,730,2
186599,India,Phone,738,3
186600,US,Laptop,727,3
186601,India,Laptop,358,2
186602,EU,Monitor,312,1
186603,US,Laptop,766,1
186604,India,Tablet,490,2
186605,India,Laptop,353,2
186606,India,Laptop,1281,1
186607,India,Monitor,1154,2
186608,EU,Laptop,700,3
186609,India,Tablet,704,1
186610,India,Tablet,1186,4
186611,EU,Laptop,707,3
186612,EU,Laptop,785,3
186613,India,Laptop,400,1
186614,US,Monitor,203,3
186615,EU,Tablet,1275,2
186616,India,Tablet,854,3
186617,India,Phone,736,2
186618,India,Tablet,1440,1
186619,India,Monitor,957,3
186620,India,Tablet,1226,1
186621,EU,Tablet,1400,4
186622,EU,Monitor,1361,1
186623,EU,Laptop,1124,1
186624,India,Phone,504,2
186625,US,Monitor,1185,4
186626,EU,Monitor,1045,2
186627,India,Phone,504,3
186628,EU,Laptop,1151,1
186629,EU,Tablet,213,2
186630,India,Monitor,1016,2
186631,India,Monitor,894,1
186632,EU,Tablet,262,1
186633,US,Laptop,1384,2
186634,EU,Monitor,318,3
186635,EU,Tablet,1234,4
186636,India,Tablet,569,4
186637,India,Laptop,314,1
186638,US,Laptop,551,2
186639,US,Monitor,446,3
186640,EU,Laptop,441,3
186641,EU,Phone,354,1
186642,India,Phone,647,4
186643,India,Tablet,877,2
186644,US,Laptop,1001,1
186645,US,Laptop,875,3
186646,India,Tablet,743,3
186647,India,Phone,941,4
186648,US,Monitor,763,1
186649,US,Phone,336,1
186650,India,Phone,353,1
186651,US,Tablet,933,4
186652,EU,Tablet,394,2
186653,US,Laptop,1317,2
186654,EU,Phone,731,2
186655,India,Phone,369,2
186656,India,Monitor,1085,3
186657,EU,Laptop,789,2
186658,US,Phone,1342,1
186659,US,Laptop,473,2
186660,EU,Monitor,1266,4
186661,India,Laptop,819,4
186662,India,Tablet,1319,1
186663,EU,Monitor,1079,3
186664,India,Phone,567,3
186665,US,Laptop,1227,2
186666,US,Laptop,1066,2
186667,US,Tablet,1171,2
186668,US,Laptop,520,2
186669,EU,Phone,1363,1
186670,India,Phone,763,3
186671,US,Phone,788,4
186672,EU,Monitor,634,2
186673,US,Tablet,544,4
186674,US,Laptop,1047,4
186675,US,Phone,358,2
186676,EU,Phone,843,3
186677,EU,Laptop,1445,1
186678,US,Monitor,273,2
186679,US,Monitor,1415,2
186680,EU,Tablet,375,4
186681,EU,Tablet,390,2
186682,EU,Phone,1051,4
186683,India,Monitor,946,3
186684,India,Phone,1452,4
186685,India,Monitor,1302,3
186686,US,Phone,715,1
186687,India,Phone,1032,3
186688,India,Tablet,451,4
186689,US,Phone,1300,2
186690,India,Tablet,351,4
186691,EU,Laptop,543,3
186692,US,Monitor,1326,1
186693,India,Laptop,614,4
186694,US,Phone,919,2
186695,EU,Tablet,633,3
186696,US,Tablet,376,2
186697,US,Tablet,521,4
186698,EU,Monitor,781,4
186699,India,Laptop,1316,3
186700,India,Tablet,805,1
186701,EU,Monitor,1213,2
186702,India,Phone,1332,1
186703,EU,Monitor,986,4
186704,EU,Phone,244,1
186705,US,Monitor,756,1
186706,US,Laptop,444,4
186707,EU,Tablet,1417,1
186708,EU,Laptop,481,4
186709,EU,Monitor,903,1
186710,US,Laptop,1412,3
186711,India,Tablet,605,4
186712,EU,Tablet,625,3
186713,India,Laptop,1250,3
186714,India,Monitor,773,4
186715,EU,Phone,1018,4
186716,India,Monitor,1096,3
186717,EU,Phone,620,3
186718,India,Phone,793,2
186719,EU,Tablet,915,3
186720,US,Tablet,1288,4
186721,EU,Phone,992,1
186722,India,Laptop,1420,3
186723,US,Laptop,533,3
186724,US,Laptop,932,3
186725,EU,Monitor,1277,1
186726,EU,Laptop,1323,3
186727,India,Laptop,215,3
186728,EU,Tablet,375,2
186729,US,Tablet,890,4
186730,India,Phone,570,2
186731,EU,Phone,1483,1
186732,EU,Tablet,552,2
186733,India,Phone,443,2
186734,India,Monitor,1460,3
186735,US,Tablet,827,2
186736,US,Phone,1142,1
186737,EU,Laptop,621,3
186738,US,Monitor,249,4
186739,US,Phone,540,1
186740,India,Laptop,804,4
186741,EU,Laptop,471,1
186742,US,Monitor,1094,3
186743,US,Monitor,257,3
186744,EU,Laptop,1035,4
186745,US,Monitor,1466,4
186746,US,Monitor,422,3
186747,India,Phone,487,2
186748,EU,Phone,873,3
186749,India,Tablet,1033,4
186750,EU,Phone,563,4
186751,India,Phone,1400,2
186752,India,Monitor,1145,2
186753,India,Laptop,929,2
186754,India,Phone,955,3
186755,India,Tablet,885,1
186756,India,Monitor,532,1
186757,India,Laptop,995,4
186758,EU,Tablet,757,4
186759,EU,Monitor,894,2
186760,EU,Laptop,646,3
186761,EU,Monitor,1085,2
186762,India,Laptop,723,2
186763,US,Phone,1131,3
186764,US,Phone,1081,3
186765,EU,Phone,999,4
186766,India,Tablet,1437,2
186767,US,Monitor,554,3
186768,EU,Monitor,1409,4
186769,US,Phone,1139,4
186770,EU,Tablet,1274,2
186771,EU,Monitor,355,1
186772,EU,Laptop,403,4
186773,US,Phone,1143,1
186774,EU,Monitor,1162,3
186775,US,Tablet,1310,3
186776,US,Monitor,263,1
186777,India,Monitor,567,2
186778,India,Phone,1334,1
186779,US,Tablet,765,1
186780,EU,Tablet,751,3
186781,India,Tablet,1446,3
186782,India,Laptop,1401,3
186783,EU,Laptop,1051,2
186784,India,Laptop,1069,1
186785,EU,Laptop,1153,3
186786,EU,Laptop,893,1
186787,US,Laptop,1004,1
186788,US,Tablet,1035,4
186789,India,Phone,1245,3
186790,US,Phone,333,1
186791,India,Tablet,1063,2
186792,EU,Phone,722,2
186793,India,Monitor,691,3
186794,EU,Monitor,913,4
186795,US,Tablet,1495,4
186796,India,Monitor,1027,4
186797,US,Monitor,489,4
186798,EU,Phone,728,3
186799,EU,Tablet,1188,2
186800,India,Monitor,561,4
186801,EU,Tablet,979,1
186802,US,Laptop,811,1
186803,US,Phone,1269,1
186804,India,Monitor,791,1
186805,EU,Laptop,1265,2
186806,EU,Tablet,277,4
186807,US,Monitor,300,1
186808,India,Monitor,724,2
186809,India,Tablet,470,1
186810,US,Phone,377,3
186811,US,Phone,358,4
186812,India,Phone,983,4
186813,India,Monitor,636,3
186814,US,Phone,1123,2
186815,EU,Phone,1204,2
186816,US,Tablet,900,4
186817,EU,Monitor,371,3
186818,India,Phone,1319,3
186819,India,Laptop,713,1
186820,India,Tablet,1119,4
186821,US,Tablet,1264,4
186822,India,Phone,888,2
186823,EU,Phone,984,3
186824,India,Laptop,546,3
186825,US,Phone,1455,3
186826,India,Tablet,431,1
186827,India,Laptop,1081,4
186828,US,Laptop,1306,4
186829,India,Phone,529,4
186830,India,Tablet,434,2
186831,India,Monitor,719,2
186832,EU,Laptop,1281,3
186833,EU,Phone,631,2
186834,India,Laptop,257,1
186835,EU,Phone,698,1
186836,India,Monitor,1420,3
186837,EU,Monitor,586,2
186838,US,Monitor,1329,4
186839,EU,Monitor,214,3
186840,US,Tablet,1099,3
186841,US,Laptop,767,1
186842,India,Phone,601,4
186843,EU,Tablet,1031,3
186844,US,Monitor,1102,2
186845,US,Laptop,1211,4
186846,US,Laptop,436,4
186847,India,Monitor,1144,3
186848,EU,Phone,874,1
186849,EU,Monitor,552,3
186850,India,Tablet,1304,4
186851,EU,Phone,470,3
186852,US,Laptop,1297,1
186853,EU,Tablet,937,1
186854,EU,Monitor,962,2
186855,US,Tablet,322,4
186856,India,Monitor,1430,3
186857,EU,Tablet,1097,2
186858,EU,Monitor,1054,1
186859,India,Laptop,238,4
186860,India,Monitor,232,1
186861,India,Laptop,1078,4
186862,India,Monitor,1277,1
186863,US,Monitor,1245,3
186864,EU,Laptop,829,2
186865,EU,Tablet,1183,4
186866,India,Phone,506,2
186867,US,Monitor,861,4
186868,India,Monitor,241,4
186869,US,Phone,1205,4
186870,India,Monitor,949,1
186871,US,Laptop,233,4
186872,EU,Phone,1056,1
186873,India,Phone,248,3
186874,EU,Monitor,989,2
186875,EU,Monitor,1239,4
186876,EU,Laptop,465,2
186877,US,Laptop,278,1
186878,EU,Phone,236,1
186879,India,Phone,1336,2
186880,EU,Phone,305,4
186881,EU,Phone,455,2
186882,US,Monitor,1457,4
186883,US,Monitor,700,4
186884,India,Tablet,406,2
186885,US,Monitor,1218,4
186886,India,Laptop,657,1
186887,EU,Laptop,325,3
186888,US,Tablet,594,4
186889,US,Monitor,482,1
186890,India,Laptop,874,4
186891,EU,Laptop,411,1
186892,US,Phone,221,4
186893,US,Laptop,538,2
186894,India,Tablet,1381,1
186895,US,Tablet,695,4
186896,EU,Laptop,953,1
186897,India,Phone,996,4
186898,US,Monitor,1117,4
186899,India,Phone,1079,4
186900,EU,Phone,537,4
186901,EU,Laptop,1230,1
186902,EU,Laptop,517,3
186903,India,Phone,974,4
186904,India,Laptop,981,4
186905,US,Tablet,677,3
186906,EU,Laptop,1119,2
186907,EU,Laptop,1286,4
186908,US,Phone,605,1
186909,EU,Phone,1309,2
186910,India,Tablet,310,4
186911,US,Tablet,955,1
186912,US,Tablet,1359,2
186913,US,Laptop,1485,1
186914,US,Tablet,1404,2
186915,India,Laptop,660,2
186916,EU,Monitor,943,4
186917,India,Laptop,901,3
186918,India,Monitor,320,3
186919,India,Phone,741,4
186920,EU,Monitor,818,2
186921,EU,Phone,1326,2
186922,India,Tablet,522,1
186923,EU,Tablet,397,1
186924,EU,Phone,1470,4
186925,EU,Monitor,299,1
186926,India,Monitor,1082,4
186927,India,Laptop,482,4
186928,India,Phone,1078,3
186929,EU,Laptop,810,1
186930,India,Monitor,1448,2
186931,US,Laptop,1031,1
186932,EU,Monitor,1372,4
186933,US,Tablet,450,4
186934,US,Monitor,1047,1
186935,EU,Tablet,1211,1
186936,India,Monitor,681,1
186937,EU,Phone,602,2
186938,US,Laptop,1301,4
186939,EU,Laptop,1101,1
186940,India,Monitor,821,1
186941,US,Tablet,568,4
186942,US,Laptop,312,1
186943,India,Laptop,714,1
186944,India,Monitor,535,3
186945,US,Phone,1131,2
186946,US,Laptop,433,3
186947,US,Laptop,1481,3
186948,US,Monitor,829,4
186949,India,Phone,1429,4
186950,EU,Tablet,522,2
186951,EU,Monitor,1355,3
186952,US,Laptop,253,2
186953,US,Monitor,380,2
186954,US,Monitor,1292,1
186955,EU,Tablet,1004,2
186956,India,Tablet,447,1
186957,EU,Tablet,301,1
186958,India,Phone,1439,3
186959,US,Phone,1418,4
186960,India,Phone,506,1
186961,EU,Tablet,1392,2
186962,India,Phone,1164,1
186963,EU,Phone,910,1
186964,India,Phone,426,2
186965,US,Monitor,1019,2
186966,US,Phone,492,2
186967,India,Phone,931,3
186968,India,Tablet,730,2
186969,EU,Monitor,1355,1
186970,US,Laptop,607,4
186971,US,Laptop,655,1
186972,US,Tablet,416,4
186973,US,Tablet,673,2
186974,EU,Monitor,710,2
186975,US,Monitor,739,1
186976,India,Monitor,405,4
186977,US,Monitor,874,3
186978,India,Monitor,573,3
186979,US,Laptop,535,3
186980,India,Laptop,1208,2
186981,India,Phone,205,4
186982,India,Phone,803,3
186983,US,Monitor,1126,2
186984,EU,Phone,1103,2
186985,India,Tablet,700,3
186986,EU,Tablet,491,2
186987,EU,Tablet,288,1
186988,US,Laptop,615,3
186989,EU,Laptop,923,1
186990,EU,Tablet,558,4
186991,US,Phone,539,4
186992,US,Phone,666,3
186993,US,Laptop,1275,4
186994,EU,Tablet,849,4
186995,US,Phone,589,2
186996,EU,Laptop,952,2
186997,US,Tablet,789,1
186998,US,Phone,947,1
186999,EU,Laptop,1285,2
187000,US,Monitor,621,3
187001,India,Phone,819,1
187002,EU,Laptop,1145,4
187003,India,Phone,1420,2
187004,India,Laptop,754,4
187005,EU,Tablet,425,1
187006,India,Tablet,977,4
187007,US,Laptop,1316,1
187008,India,Monitor,512,2
187009,India,Laptop,542,1
187010,US,Tablet,784,4
187011,EU,Tablet,448,4
187012,India,Monitor,911,4
187013,US,Phone,1234,1
187014,US,Laptop,819,2
187015,India,Laptop,478,4
187016,US,Laptop,482,1
187017,US,Phone,1249,4
187018,US,Phone,821,3
187019,EU,Phone,1087,4
187020,EU,Laptop,1394,3
187021,India,Tablet,1093,4
187022,US,Laptop,1005,2
187023,US,Laptop,1074,4
187024,India,Laptop,1096,2
187025,US,Phone,1219,3
187026,EU,Phone,1405,4
187027,India,Monitor,490,1
187028,EU,Tablet,613,2
187029,India,Phone,1348,2
187030,India,Tablet,1185,2
187031,India,Laptop,1198,4
187032,US,Monitor,470,1
187033,US,Laptop,961,1
187034,India,Laptop,1382,4
187035,EU,Tablet,1099,1
187036,India,Monitor,871,2
187037,EU,Monitor,1004,2
187038,EU,Monitor,753,4
187039,India,Laptop,1166,4
187040,EU,Monitor,556,3
187041,India,Laptop,1417,2
187042,EU,Monitor,1410,1
187043,EU,Phone,200,2
187044,US,Tablet,218,3
187045,US,Tablet,869,1
187046,EU,Monitor,1105,4
187047,India,Tablet,1002,3
187048,EU,Laptop,1373,2
187049,EU,Laptop,1328,4
187050,EU,Monitor,1298,3
187051,EU,Laptop,1265,4
187052,EU,Tablet,723,1
187053,EU,Phone,335,3
187054,EU,Monitor,1237,3
187055,EU,Monitor,431,2
187056,US,Monitor,1385,2
187057,US,Phone,1013,1
187058,US,Laptop,1445,1
187059,EU,Tablet,1185,1
187060,US,Phone,1123,4
187061,US,Monitor,902,3
187062,India,Monitor,1280,4
187063,US,Phone,720,4
187064,EU,Monitor,688,1
187065,India,Phone,495,2
187066,US,Tablet,577,1
187067,India,Laptop,609,1
187068,EU,Laptop,942,2
187069,EU,Phone,1001,4
187070,India,Monitor,578,4
187071,EU,Monitor,1029,2
187072,EU,Monitor,384,3
187073,India,Monitor,1041,3
187074,EU,Tablet,397,2
187075,US,Laptop,246,1
187076,India,Phone,970,2
187077,EU,Phone,656,1
187078,US,Tablet,968,3
187079,India,Monitor,1298,3
187080,India,Phone,725,3
187081,US,Phone,264,2
187082,India,Monitor,793,2
187083,EU,Monitor,880,4
187084,EU,Monitor,1105,3
187085,India,Tablet,1473,1
187086,US,Tablet,547,4
187087,EU,Monitor,697,1
187088,US,Phone,734,2
187089,India,Tablet,875,4
187090,EU,Laptop,232,2
187091,US,Phone,331,1
187092,EU,Phone,1024,2
187093,US,Monitor,871,1
187094,EU,Tablet,984,2
187095,India,Laptop,786,2
187096,EU,Tablet,234,3
187097,India,Tablet,454,3
187098,India,Tablet,1055,2
187099,India,Tablet,786,1
187100,EU,Phone,553,2
187101,US,Phone,767,2
187102,EU,Phone,972,1
187103,India,Tablet,630,4
187104,US,Phone,606,1
187105,US,Phone,1108,2
187106,India,Phone,1265,2
187107,EU,Tablet,1465,1
187108,India,Laptop,803,4
187109,US,Monitor,1419,3
187110,EU,Laptop,502,2
187111,US,Laptop,272,3
187112,US,Tablet,1203,2
187113,India,Laptop,709,2
187114,EU,Laptop,222,4
187115,EU,Phone,777,2
187116,India,Laptop,1317,2
187117,EU,Laptop,506,2
187118,India,Laptop,1164,2
187119,India,Laptop,986,4
187120,EU,Laptop,1313,2
187121,EU,Laptop,957,1
187122,US,Laptop,902,3
187123,US,Monitor,612,4
187124,EU,Monitor,1085,2
187125,US,Tablet,1286,2
187126,EU,Phone,254,2
187127,India,Tablet,545,2
187128,US,Phone,359,1
187129,EU,Monitor,701,3
187130,US,Tablet,1045,2
187131,India,Tablet,451,1
187132,EU,Phone,801,2
187133,India,Monitor,428,2
187134,India,Phone,868,4
187135,US,Laptop,1383,1
187136,US,Laptop,743,1
187137,US,Monitor,1148,3
187138,India,Monitor,833,1
187139,US,Monitor,485,2
187140,US,Laptop,898,3
187141,India,Phone,446,3
187142,US,Monitor,1464,1
187143,EU,Tablet,1021,3
187144,US,Laptop,375,2
187145,India,Monitor,1267,1
187146,EU,Tablet,965,1
187147,India,Laptop,870,1
187148,EU,Tablet,1295,3
187149,EU,Laptop,313,3
187150,EU,Laptop,263,4
187151,US,Phone,1292,4
187152,US,Monitor,315,4
187153,EU,Laptop,733,3
187154,EU,Monitor,1480,4
187155,EU,Laptop,621,3
187156,India,Tablet,1258,1
187157,India,Monitor,841,2
187158,EU,Phone,1451,3
187159,EU,Phone,1027,3
187160,US,Phone,1281,4
187161,EU,Laptop,569,2
187162,US,Phone,831,4
187163,India,Phone,1406,1
187164,US,Laptop,969,4
187165,India,Monitor,370,1
187166,US,Phone,569,1
187167,EU,Tablet,891,3
187168,India,Laptop,991,4
187169,US,Laptop,1342,4
187170,India,Monitor,552,2
187171,US,Phone,1311,1
187172,India,Monitor,272,4
187173,US,Phone,1385,3
187174,EU,Monitor,707,4
187175,EU,Phone,429,3
187176,India,Phone,505,3
187177,US,Laptop,1265,4
187178,India,Laptop,287,1
187179,EU,Phone,637,4
187180,EU,Tablet,705,1
187181,India,Monitor,452,4
187182,India,Monitor,547,2
187183,India,Phone,356,3
187184,EU,Laptop,1250,1
187185,EU,Monitor,348,4
187186,US,Monitor,1192,1
187187,EU,Monitor,409,3
187188,India,Monitor,1210,4
187189,US,Phone,907,4
187190,India,Tablet,1314,1
187191,US,Phone,944,4
187192,EU,Laptop,1463,3
187193,EU,Phone,814,3
187194,EU,Laptop,212,2
187195,US,Laptop,1303,1
187196,EU,Phone,547,3
187197,EU,Tablet,705,4
187198,India,Monitor,550,2
187199,India,Tablet,972,2
187200,US,Tablet,380,2
187201,India,Laptop,1493,4
187202,India,Phone,980,3
187203,US,Monitor,286,2
187204,EU,Monitor,399,3
187205,India,Laptop,938,2
187206,US,Phone,313,1
187207,US,Phone,381,2
187208,US,Phone,591,2
187209,EU,Monitor,1224,2
187210,US,Monitor,1117,4
187211,US,Monitor,219,3
187212,EU,Monitor,698,2
187213,EU,Phone,538,4
187214,US,Phone,315,1
187215,US,Phone,692,2
187216,EU,Monitor,554,2
187217,US,Tablet,941,4
187218,EU,Phone,626,1
187219,India,Phone,532,1
187220,India,Tablet,370,3
187221,India,Laptop,1486,4
187222,US,Tablet,229,2
187223,EU,Phone,971,1
187224,India,Tablet,1259,2
187225,India,Laptop,265,1
187226,US,Monitor,435,2
187227,EU,Monitor,250,3
187228,India,Phone,399,3
187229,US,Tablet,1367,4
187230,US,Phone,380,1
187231,India,Laptop,1496,1
187232,India,Laptop,925,1
187233,EU,Laptop,1420,2
187234,India,Phone,657,2
187235,EU,Laptop,1188,2
187236,India,Tablet,583,3
187237,India,Monitor,827,3
187238,India,Phone,314,1
187239,EU,Laptop,1205,4
187240,EU,Monitor,436,2
187241,India,Tablet,1353,1
187242,EU,Laptop,1194,3
187243,India,Tablet,970,1
187244,India,Laptop,920,2
187245,EU,Phone,1212,3
187246,US,Phone,887,2
187247,EU,Phone,1158,3
187248,US,Laptop,1362,4
187249,US,Laptop,679,3
187250,EU,Phone,758,2
187251,US,Tablet,1362,2
187252,India,Phone,1285,2
187253,India,Monitor,1286,3
187254,India,Phone,1040,3
187255,US,Monitor,847,2
187256,US,Laptop,943,3
187257,US,Monitor,457,2
187258,EU,Phone,1110,2
187259,EU,Laptop,446,2
187260,US,Phone,560,4
187261,India,Laptop,1262,4
187262,India,Monitor,1366,2
187263,India,Monitor,1062,4
187264,US,Monitor,397,3
187265,US,Tablet,707,1
187266,India,Laptop,778,3
187267,US,Monitor,1154,4
187268,US,Tablet,1170,4
187269,EU,Tablet,1204,3
187270,US,Tablet,415,3
187271,EU,Tablet,361,2
187272,US,Laptop,242,3
187273,EU,Monitor,392,4
187274,US,Laptop,760,3
187275,India,Monitor,1465,4
187276,US,Monitor,970,4
187277,India,Phone,269,1
187278,India,Laptop,1491,1
187279,US,Tablet,585,3
187280,US,Tablet,788,1
187281,EU,Phone,678,1
187282,India,Phone,1412,2
187283,US,Phone,946,3
187284,US,Phone,858,1
187285,India,Laptop,527,1
187286,India,Tablet,772,4
187287,EU,Tablet,1242,4
187288,India,Tablet,1498,1
187289,EU,Tablet,816,4
187290,India,Monitor,626,1
187291,EU,Monitor,1338,1
187292,India,Phone,512,1
187293,EU,Monitor,985,1
187294,EU,Monitor,464,4
187295,EU,Monitor,447,3
187296,India,Monitor,945,1
187297,EU,Phone,1393,2
187298,India,Tablet,942,2
187299,US,Tablet,1348,4
187300,India,Tablet,1264,3
187301,India,Tablet,995,1
187302,US,Tablet,469,1
187303,EU,Laptop,999,1
187304,India,Laptop,920,3
187305,EU,Laptop,1079,4
187306,US,Laptop,1224,1
187307,US,Tablet,915,1
187308,US,Monitor,316,1
187309,EU,Phone,1058,4
187310,EU,Phone,1207,3
187311,US,Laptop,975,3
187312,US,Tablet,692,2
187313,US,Laptop,542,4
187314,India,Monitor,557,3
187315,EU,Monitor,1017,3
187316,EU,Monitor,1011,1
187317,US,Tablet,986,4
187318,EU,Phone,1277,1
187319,EU,Laptop,1328,3
187320,India,Phone,425,2
187321,EU,Monitor,1331,2
187322,EU,Tablet,980,2
187323,EU,Laptop,1140,2
187324,US,Monitor,368,1
187325,India,Laptop,523,1
187326,US,Tablet,710,3
187327,US,Laptop,977,3
187328,India,Laptop,649,2
187329,EU,Tablet,1081,4
187330,India,Phone,880,1
187331,EU,Phone,1291,2
187332,US,Monitor,1379,3
187333,India,Laptop,968,2
187334,EU,Monitor,1250,4
187335,US,Laptop,553,4
187336,India,Monitor,1030,4
187337,EU,Monitor,911,4
187338,India,Monitor,1197,4
187339,EU,Tablet,779,4
187340,EU,Tablet,1454,4
187341,EU,Monitor,832,1
187342,US,Phone,1312,2
187343,India,Monitor,1403,1
187344,US,Phone,506,1
187345,US,Monitor,1288,3
187346,EU,Tablet,1009,2
187347,EU,Tablet,370,4
187348,India,Monitor,702,3
187349,India,Tablet,475,2
187350,EU,Tablet,388,4
187351,US,Laptop,1205,1
187352,US,Tablet,1452,3
187353,India,Monitor,414,4
187354,India,Laptop,1266,3
187355,US,Laptop,773,3
187356,EU,Laptop,951,3
187357,EU,Laptop,219,2
187358,India,Tablet,1130,4
187359,EU,Laptop,1244,3
187360,US,Phone,1189,3
187361,US,Monitor,395,1
187362,EU,Phone,1340,3
187363,India,Monitor,546,2
187364,India,Monitor,501,4
187365,EU,Laptop,1441,2
187366,EU,Monitor,1053,2
187367,US,Monitor,1183,1
187368,India,Monitor,1308,3
187369,EU,Laptop,967,1
187370,US,Monitor,1384,4
187371,India,Laptop,1376,1
187372,India,Tablet,313,3
187373,EU,Phone,999,1
187374,US,Tablet,777,4
187375,India,Phone,1119,3
187376,EU,Phone,1261,4
187377,India,Laptop,592,3
187378,EU,Laptop,791,4
187379,US,Laptop,801,4
187380,India,Phone,330,3
187381,EU,Laptop,1325,4
187382,India,Monitor,906,2
187383,EU,Monitor,1168,3
187384,US,Phone,390,4
187385,US,Monitor,1176,2
187386,US,Tablet,1284,1
187387,EU,Phone,1106,4
187388,EU,Tablet,1132,4
187389,EU,Phone,874,3
187390,India,Monitor,1186,2
187391,US,Phone,747,4
187392,EU,Tablet,1256,3
187393,India,Tablet,1389,1
187394,EU,Laptop,705,4
187395,US,Tablet,1268,4
187396,US,Monitor,509,4
